pickup_latitude|pickup_longitude|PickUpKey|properties.category|properties.addresstype|properties.address.neighbourhood|properties.address.suburb
40.780891|-73.98156|42243|building|building|Manhattan Community Board 7|Manhattan
40.780891|-73.981377|42244|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780891|-73.949265|42245|amenity|amenity|Yorkville|Manhattan
40.780895|-73.972664|42246|railway|railway|Manhattan Community Board 7|Manhattan
40.780895|-73.952545|42247|place|place|Carnegie Hill|Manhattan
40.780895|-73.951088|42248|building|building|Yorkville|Manhattan
40.780899|-73.981422|42249|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780899|-73.981316|42250|building|building|Manhattan Community Board 7|Manhattan
40.780899|-73.972717|42251|railway|railway|Manhattan Community Board 7|Manhattan
40.780903|-73.981293|42252|building|building|Manhattan Community Board 7|Manhattan
40.780903|-73.98011|42253|building|building|Manhattan Community Board 7|Manhattan
40.780903|-73.979713|42254|shop|shop|Manhattan Community Board 7|Manhattan
40.780903|-73.95874|42255|place|place|Carnegie Hill|Manhattan
40.780903|-73.946152|42256|place|place|Yorkville|Manhattan
40.780907|-73.981392|42257|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780907|-73.961067|42258|highway|road||Manhattan
40.780907|-73.951469|42259|building|building|Yorkville|Manhattan
40.78091|-73.981392|42260|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780914|-73.981377|42261|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780914|-73.949631|42262|shop|shop|Yorkville|Manhattan
40.780918|-73.981544|42263|shop|shop|Manhattan Community Board 7|Manhattan
40.780918|-73.980057|42264|building|building|Manhattan Community Board 7|Manhattan
40.780918|-73.976311|42265|building|building|Manhattan Community Board 7|Manhattan
40.780918|-73.95919|42266|building|building|Manhattan Community Board 8|Manhattan
40.780918|-73.949646|42267|shop|shop|Yorkville|Manhattan
40.780922|-73.981262|42268|building|building|Manhattan Community Board 7|Manhattan
40.780926|-73.981476|42269|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780926|-73.958748|42270|shop|shop|Carnegie Hill|Manhattan
40.780926|-73.946533|42271|shop|shop|Yorkville|Manhattan
40.78093|-73.981483|42272|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780933|-73.981522|42273|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780933|-73.97998|42274|highway|highway|Manhattan Community Board 7|Manhattan
40.780937|-73.981445|42275|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780937|-73.98008|42276|building|building|Manhattan Community Board 7|Manhattan
40.780937|-73.976387|42277|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780937|-73.972656|42278|railway|railway|Manhattan Community Board 7|Manhattan
40.780941|-73.981499|42279|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780941|-73.981224|42280|building|building|Manhattan Community Board 7|Manhattan
40.780945|-73.981529|42281|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780945|-73.979645|42282|shop|shop|Manhattan Community Board 7|Manhattan
40.780945|-73.959213|42283|building|building|Manhattan Community Board 8|Manhattan
40.780945|-73.958633|42284|place|place|Carnegie Hill|Manhattan
40.780945|-73.956993|42285|place|place|Carnegie Hill|Manhattan
40.780949|-73.983696|42286|place|place|Manhattan Community Board 7|Manhattan
40.780949|-73.981255|42287|building|building|Manhattan Community Board 7|Manhattan
40.780952|-73.952507|42288|building|building|Carnegie Hill|Manhattan
40.780956|-73.956551|42289|place|place|Carnegie Hill|Manhattan
40.780956|-73.949547|42290|shop|shop|Yorkville|Manhattan
40.780956|-73.94735|42291|building|building|Yorkville|Manhattan
40.78096|-73.983383|42292|place|place|Manhattan Community Board 7|Manhattan
40.78096|-73.972633|42293|railway|railway|Manhattan Community Board 7|Manhattan
40.780964|-73.961014|42294|highway|road||Manhattan
40.780964|-73.95668|42295|place|place|Carnegie Hill|Manhattan
40.780968|-73.981544|42296|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780968|-73.946335|42297|place|place|Yorkville|Manhattan
40.780972|-73.980026|42298|building|building|Manhattan Community Board 7|Manhattan
40.780972|-73.956657|42299|place|place|Carnegie Hill|Manhattan
40.780975|-73.981407|42300|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780975|-73.949638|42301|shop|shop|Yorkville|Manhattan
40.780979|-73.979973|42302|building|building|Manhattan Community Board 7|Manhattan
40.780983|-73.95903|42303|place|place|Manhattan Community Board 8|Manhattan
40.780983|-73.956688|42304|place|place|Carnegie Hill|Manhattan
40.780983|-73.949646|42305|shop|shop|Yorkville|Manhattan
40.780983|-73.949333|42306|amenity|amenity|Yorkville|Manhattan
40.780987|-73.981514|42307|amenity|amenity|Manhattan Community Board 7|Manhattan
40.780987|-73.976074|42308|highway|highway|Manhattan Community Board 7|Manhattan
40.780987|-73.958923|42309|place|place|Manhattan Community Board 8|Manhattan
40.780987|-73.956787|42310|place|place|Carnegie Hill|Manhattan
40.780991|-73.980026|42311|building|building|Manhattan Community Board 7|Manhattan
40.780991|-73.979965|42312|building|building|Manhattan Community Board 7|Manhattan
40.780991|-73.958923|42313|place|place|Manhattan Community Board 8|Manhattan
40.780991|-73.946724|42314|amenity|amenity|Yorkville|Manhattan
40.780994|-73.981331|42315|building|building|Manhattan Community Board 7|Manhattan
40.780994|-73.980103|42316|building|building|Manhattan Community Board 7|Manhattan
40.780994|-73.946716|42317|amenity|amenity|Yorkville|Manhattan
40.780998|-73.949272|42318|place|place|Yorkville|Manhattan
40.781002|-73.981514|42319|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781006|-73.981552|42320|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781006|-73.981224|42321|building|building|Manhattan Community Board 7|Manhattan
40.781006|-73.981087|42322|building|building|Manhattan Community Board 7|Manhattan
40.781006|-73.956429|42323|building|building|Carnegie Hill|Manhattan
40.781006|-73.952202|42324|shop|shop|Yorkville|Manhattan
40.78101|-73.981377|42325|building|building|Manhattan Community Board 7|Manhattan
40.781013|-73.979919|42326|place|place|Manhattan Community Board 7|Manhattan
40.781013|-73.953125|42327|building|building|Carnegie Hill|Manhattan
40.781017|-73.981407|42328|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781017|-73.981209|42329|building|building|Manhattan Community Board 7|Manhattan
40.781017|-73.952271|42330|building|building|Yorkville|Manhattan
40.781021|-73.958954|42331|place|place|Manhattan Community Board 8|Manhattan
40.781021|-73.956848|42332|place|place|Carnegie Hill|Manhattan
40.781025|-73.947334|42333|building|building|Yorkville|Manhattan
40.781029|-73.981209|42334|building|building|Manhattan Community Board 7|Manhattan
40.781033|-73.981186|42335|building|building|Manhattan Community Board 7|Manhattan
40.781033|-73.979836|42336|place|place|Manhattan Community Board 7|Manhattan
40.781036|-73.981346|42337|building|building|Manhattan Community Board 7|Manhattan
40.781036|-73.979889|42338|place|place|Manhattan Community Board 7|Manhattan
40.781036|-73.958893|42339|place|place|Manhattan Community Board 8|Manhattan
40.78104|-73.981209|42340|building|building|Manhattan Community Board 7|Manhattan
40.78104|-73.972351|42341|highway|road||Manhattan
40.78104|-73.949211|42342|shop|shop|Yorkville|Manhattan
40.781048|-73.954468|42343|place|place|Carnegie Hill|Manhattan
40.781048|-73.947388|42344|building|building|Yorkville|Manhattan
40.781052|-73.981346|42345|building|building|Manhattan Community Board 7|Manhattan
40.781052|-73.951309|42346|building|building|Yorkville|Manhattan
40.781055|-73.951736|42347|building|building|Yorkville|Manhattan
40.781055|-73.949638|42348|amenity|amenity|Yorkville|Manhattan
40.781059|-73.981308|42349|building|building|Manhattan Community Board 7|Manhattan
40.781059|-73.980049|42350|building|building|Manhattan Community Board 7|Manhattan
40.781059|-73.95681|42351|place|place|Carnegie Hill|Manhattan
40.781059|-73.956635|42352|place|place|Carnegie Hill|Manhattan
40.781063|-73.981377|42353|building|building|Manhattan Community Board 7|Manhattan
40.781067|-73.97982|42354|place|place|Manhattan Community Board 7|Manhattan
40.781067|-73.956749|42355|place|place|Carnegie Hill|Manhattan
40.781071|-73.972343|42356|highway|road||Manhattan
40.781071|-73.949272|42357|place|place|Yorkville|Manhattan
40.781078|-73.981339|42358|building|building|Manhattan Community Board 7|Manhattan
40.781078|-73.97982|42359|place|place|Manhattan Community Board 7|Manhattan
40.781082|-73.956924|42360|place|place|Carnegie Hill|Manhattan
40.781082|-73.956467|42361|building|building|Carnegie Hill|Manhattan
40.781082|-73.949585|42362|place|place|Yorkville|Manhattan
40.781086|-73.954346|42363|place|place|Carnegie Hill|Manhattan
40.781086|-73.949493|42364|place|place|Yorkville|Manhattan
40.78109|-73.979897|42365|building|building|Manhattan Community Board 7|Manhattan
40.781094|-73.981361|42366|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781094|-73.981354|42367|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781094|-73.949547|42368|place|place|Yorkville|Manhattan
40.781097|-73.981377|42369|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781097|-73.981255|42370|building|building|Manhattan Community Board 7|Manhattan
40.781097|-73.981155|42371|building|building|Manhattan Community Board 7|Manhattan
40.781097|-73.956429|42372|building|building|Carnegie Hill|Manhattan
40.781097|-73.949127|42373|building|building|Yorkville|Manhattan
40.781101|-73.956688|42374|place|place|Carnegie Hill|Manhattan
40.781101|-73.949097|42375|building|building|Yorkville|Manhattan
40.781109|-73.972519|42376|railway|railway|Manhattan Community Board 7|Manhattan
40.781109|-73.96093|42377|highway|road||Manhattan
40.781109|-73.958878|42378|place|place|Manhattan Community Board 8|Manhattan
40.781109|-73.958786|42379|shop|shop|Carnegie Hill|Manhattan
40.781109|-73.949432|42380|shop|shop|Yorkville|Manhattan
40.781113|-73.981468|42381|building|building|Manhattan Community Board 7|Manhattan
40.781113|-73.976173|42382|highway|highway|Manhattan Community Board 7|Manhattan
40.781116|-73.980034|42383|building|building|Manhattan Community Board 7|Manhattan
40.781116|-73.979797|42384|place|place|Manhattan Community Board 7|Manhattan
40.781116|-73.952255|42385|building|building|Carnegie Hill|Manhattan
40.78112|-73.95237|42386|building|building|Carnegie Hill|Manhattan
40.781132|-73.983269|42387|place|place|Manhattan Community Board 7|Manhattan
40.781132|-73.981201|42388|building|building|Manhattan Community Board 7|Manhattan
40.781132|-73.981117|42389|building|building|Manhattan Community Board 7|Manhattan
40.781132|-73.980202|42390|building|building|Manhattan Community Board 7|Manhattan
40.781132|-73.979919|42391|building|building|Manhattan Community Board 7|Manhattan
40.781132|-73.979713|42392|shop|shop|Manhattan Community Board 7|Manhattan
40.781136|-73.983681|42393|place|place|Manhattan Community Board 7|Manhattan
40.781136|-73.983368|42394|place|place|Manhattan Community Board 7|Manhattan
40.781136|-73.956657|42395|place|place|Carnegie Hill|Manhattan
40.781147|-73.979919|42396|building|building|Manhattan Community Board 7|Manhattan
40.781151|-73.981361|42397|shop|shop|Manhattan Community Board 7|Manhattan
40.781155|-73.983513|42398|building|building|Manhattan Community Board 7|Manhattan
40.781158|-73.979874|42399|building|building|Manhattan Community Board 7|Manhattan
40.781162|-73.949348|42400|place|place|Yorkville|Manhattan
40.781166|-73.983192|42401|place|place|Manhattan Community Board 7|Manhattan
40.781166|-73.95256|42402|building|building|Carnegie Hill|Manhattan
40.78117|-73.952194|42403|shop|shop|Yorkville|Manhattan
40.781174|-73.979988|42404|building|building|Manhattan Community Board 7|Manhattan
40.781178|-73.981567|42405|building|building|Manhattan Community Board 7|Manhattan
40.781178|-73.949226|42406|building|building|Yorkville|Manhattan
40.781193|-73.98127|42407|shop|shop|Manhattan Community Board 7|Manhattan
40.781193|-73.951988|42408|place|place|Yorkville|Manhattan
40.781197|-73.97979|42409|building|building|Manhattan Community Board 7|Manhattan
40.781197|-73.949303|42410|place|place|Yorkville|Manhattan
40.7812|-73.97599|42411|place|place|Manhattan Community Board 7|Manhattan
40.7812|-73.952499|42412|building|building|Carnegie Hill|Manhattan
40.7812|-73.952049|42413|place|place|Yorkville|Manhattan
40.781204|-73.972404|42414|railway|railway|Manhattan Community Board 7|Manhattan
40.781204|-73.95961|42415|place|place|Manhattan Community Board 8|Manhattan
40.781208|-73.961365|42416|highway|road||Manhattan
40.781212|-73.945992|42417|place|place|Yorkville|Manhattan
40.781216|-73.979675|42418|place|place|Manhattan Community Board 7|Manhattan
40.781216|-73.954208|42419|place|place|Carnegie Hill|Manhattan
40.781216|-73.949577|42420|place|place|Yorkville|Manhattan
40.781219|-73.983551|42421|place|place|Manhattan Community Board 7|Manhattan
40.781223|-73.980064|42422|building|building|Manhattan Community Board 7|Manhattan
40.781227|-73.976074|42423|place|place|Manhattan Community Board 7|Manhattan
40.781227|-73.952187|42424|place|place|Carnegie Hill|Manhattan
40.781231|-73.979691|42425|place|place|Manhattan Community Board 7|Manhattan
40.781231|-73.953957|42426|place|place|Carnegie Hill|Manhattan
40.781235|-73.981506|42427|building|building|Manhattan Community Board 7|Manhattan
40.781235|-73.981361|42428|shop|shop|Manhattan Community Board 7|Manhattan
40.781235|-73.952316|42429|building|building|Carnegie Hill|Manhattan
40.781239|-73.980247|42430|building|building|Manhattan Community Board 7|Manhattan
40.781239|-73.95462|42431|shop|shop|Carnegie Hill|Manhattan
40.781242|-73.981361|42432|shop|shop|Manhattan Community Board 7|Manhattan
40.781246|-73.959396|42433|building|building|Manhattan Community Board 8|Manhattan
40.781246|-73.958687|42434|place|place|Carnegie Hill|Manhattan
40.781254|-73.971512|42435|place|place||Manhattan
40.781258|-73.962402|42436|highway|road||Manhattan
40.781258|-73.95665|42437|place|place|Carnegie Hill|Manhattan
40.781261|-73.979958|42438|place|place|Manhattan Community Board 7|Manhattan
40.781261|-73.954453|42439|place|place|Carnegie Hill|Manhattan
40.781277|-73.963303|42440|highway|road||Manhattan
40.781281|-73.962463|42441|highway|road||Manhattan
40.781281|-73.956177|42442|place|place|Carnegie Hill|Manhattan
40.781284|-73.962112|42443|highway|road||Manhattan
40.781288|-73.959648|42444|building|building|Manhattan Community Board 8|Manhattan
40.781292|-73.979942|42445|building|building|Manhattan Community Board 7|Manhattan
40.781296|-73.979523|42446|place|place|Manhattan Community Board 7|Manhattan
40.7813|-73.983406|42447|building|building|Manhattan Community Board 7|Manhattan
40.7813|-73.972267|42448|tourism|tourism|Manhattan Community Board 7|Manhattan
40.781303|-73.954231|42449|place|place|Carnegie Hill|Manhattan
40.781303|-73.946266|42450|shop|shop|Yorkville|Manhattan
40.781307|-73.983597|42451|building|building|Manhattan Community Board 7|Manhattan
40.781307|-73.97963|42452|place|place|Manhattan Community Board 7|Manhattan
40.781307|-73.956413|42453|place|place|Carnegie Hill|Manhattan
40.781311|-73.976028|42454|place|place|Manhattan Community Board 7|Manhattan
40.781311|-73.95433|42455|place|place|Carnegie Hill|Manhattan
40.781322|-73.949326|42456|place|place|Yorkville|Manhattan
40.781322|-73.949318|42457|place|place|Yorkville|Manhattan
40.781326|-73.952118|42458|building|building|Carnegie Hill|Manhattan
40.781326|-73.951904|42459|place|place|Yorkville|Manhattan
40.781326|-73.949356|42460|place|place|Yorkville|Manhattan
40.78133|-73.983429|42461|building|building|Manhattan Community Board 7|Manhattan
40.78133|-73.979767|42462|building|building|Manhattan Community Board 7|Manhattan
40.78133|-73.946449|42463|place|place|Yorkville|Manhattan
40.781338|-73.981232|42464|shop|shop|Manhattan Community Board 7|Manhattan
40.781338|-73.954262|42465|shop|shop|Carnegie Hill|Manhattan
40.781338|-73.952171|42466|building|building|Carnegie Hill|Manhattan
40.781342|-73.981064|42467|highway|highway|Manhattan Community Board 7|Manhattan
40.781342|-73.980026|42468|building|building|Manhattan Community Board 7|Manhattan
40.781342|-73.954193|42469|shop|shop|Carnegie Hill|Manhattan
40.781345|-73.952278|42470|place|place|Carnegie Hill|Manhattan
40.781353|-73.979782|42471|building|building|Manhattan Community Board 7|Manhattan
40.781357|-73.978127|42472|building|building|Manhattan Community Board 7|Manhattan
40.781357|-73.956268|42473|place|place|Carnegie Hill|Manhattan
40.781361|-73.98333|42474|place|place|Manhattan Community Board 7|Manhattan
40.781361|-73.981476|42475|building|building|Manhattan Community Board 7|Manhattan
40.781361|-73.979713|42476|building|building|Manhattan Community Board 7|Manhattan
40.781361|-73.960045|42477|highway|highway|Manhattan Community Board 8|Manhattan
40.781364|-73.949333|42478|place|place|Yorkville|Manhattan
40.781372|-73.949867|42479|amenity|amenity|Yorkville|Manhattan
40.781376|-73.981461|42480|building|building|Manhattan Community Board 7|Manhattan
40.781376|-73.960564|42481|tourism|tourism|Manhattan Community Board 8|Manhattan
40.781376|-73.954269|42482|shop|shop|Carnegie Hill|Manhattan
40.781376|-73.949524|42483|shop|shop|Yorkville|Manhattan
40.781384|-73.98333|42484|building|building|Manhattan Community Board 7|Manhattan
40.781384|-73.95417|42485|shop|shop|Carnegie Hill|Manhattan
40.781387|-73.981216|42486|highway|highway|Manhattan Community Board 7|Manhattan
40.781387|-73.956474|42487|place|place|Carnegie Hill|Manhattan
40.781387|-73.956291|42488|place|place|Carnegie Hill|Manhattan
40.781391|-73.975906|42489|building|building|Manhattan Community Board 7|Manhattan
40.781391|-73.95993|42490|building|building|Manhattan Community Board 8|Manhattan
40.781395|-73.956413|42491|place|place|Carnegie Hill|Manhattan
40.781399|-73.96051|42492|tourism|tourism|Manhattan Community Board 8|Manhattan
40.781403|-73.979637|42493|place|place|Manhattan Community Board 7|Manhattan
40.781403|-73.975975|42494|building|building|Manhattan Community Board 7|Manhattan
40.781403|-73.958305|42495|building|building|Carnegie Hill|Manhattan
40.781406|-73.946365|42496|place|place|Yorkville|Manhattan
40.78141|-73.953911|42497|place|place|Carnegie Hill|Manhattan
40.781414|-73.980202|42498|building|building|Manhattan Community Board 7|Manhattan
40.781425|-73.954163|42499|place|place|Carnegie Hill|Manhattan
40.781425|-73.952484|42500|place|place|Carnegie Hill|Manhattan
40.781433|-73.981087|42501|building|building|Manhattan Community Board 7|Manhattan
40.781441|-73.983391|42502|building|building|Manhattan Community Board 7|Manhattan
40.781448|-73.960419|42503|tourism|tourism|Manhattan Community Board 8|Manhattan
40.781452|-73.95401|42504|place|place|Carnegie Hill|Manhattan
40.781456|-73.955917|42505|place|place|Carnegie Hill|Manhattan
40.781464|-73.976021|42506|building|building|Manhattan Community Board 7|Manhattan
40.781464|-73.960487|42507|tourism|tourism|Manhattan Community Board 8|Manhattan
40.781464|-73.954216|42508|place|place|Carnegie Hill|Manhattan
40.781471|-73.985222|42509|place|place|Manhattan Community Board 7|Manhattan
40.781471|-73.979279|42510|building|building|Manhattan Community Board 7|Manhattan
40.781475|-73.979774|42511|building|building|Manhattan Community Board 7|Manhattan
40.781475|-73.946236|42512|shop|shop|Yorkville|Manhattan
40.781479|-73.979782|42513|building|building|Manhattan Community Board 7|Manhattan
40.781479|-73.979744|42514|building|building|Manhattan Community Board 7|Manhattan
40.781487|-73.97583|42515|building|building|Manhattan Community Board 7|Manhattan
40.781487|-73.956421|42516|building|building|Carnegie Hill|Manhattan
40.781487|-73.954155|42517|place|place|Carnegie Hill|Manhattan
40.78149|-73.98156|42518|building|building|Manhattan Community Board 7|Manhattan
40.78149|-73.981377|42519|building|building|Manhattan Community Board 7|Manhattan
40.78149|-73.945969|42520|highway|highway|Yorkville|Manhattan
40.781498|-73.956352|42521|building|building|Carnegie Hill|Manhattan
40.781502|-73.945869|42522|highway|highway|Yorkville|Manhattan
40.781506|-73.981087|42523|building|building|Manhattan Community Board 7|Manhattan
40.781506|-73.979599|42524|leisure|leisure|Manhattan Community Board 7|Manhattan
40.781506|-73.956436|42525|place|place|Carnegie Hill|Manhattan
40.781506|-73.954109|42526|building|building|Carnegie Hill|Manhattan
40.781506|-73.949478|42527|shop|shop|Yorkville|Manhattan
40.781509|-73.958061|42528|place|place|Carnegie Hill|Manhattan
40.781517|-73.975754|42529|building|building|Manhattan Community Board 7|Manhattan
40.781517|-73.954247|42530|place|place|Carnegie Hill|Manhattan
40.781521|-73.981033|42531|building|building|Manhattan Community Board 7|Manhattan
40.781521|-73.960449|42532|tourism|tourism|Manhattan Community Board 8|Manhattan
40.781521|-73.954056|42533|place|place|Carnegie Hill|Manhattan
40.781521|-73.952065|42534|building|building|Carnegie Hill|Manhattan
40.781525|-73.960388|42535|highway|highway|Manhattan Community Board 8|Manhattan
40.781528|-73.979706|42536|building|building|Manhattan Community Board 7|Manhattan
40.781528|-73.951797|42537|building|building|Yorkville|Manhattan
40.781536|-73.981033|42538|building|building|Manhattan Community Board 7|Manhattan
40.781536|-73.972092|42539|highway|highway|Manhattan Community Board 7|Manhattan
40.781536|-73.956177|42540|place|place|Carnegie Hill|Manhattan
40.781536|-73.954102|42541|building|building|Carnegie Hill|Manhattan
40.78154|-73.954048|42542|place|place|Carnegie Hill|Manhattan
40.781544|-73.981316|42543|highway|highway|Manhattan Community Board 7|Manhattan
40.781544|-73.981163|42544|highway|highway|Manhattan Community Board 7|Manhattan
40.781544|-73.949211|42545|highway|highway|Yorkville|Manhattan
40.781548|-73.948997|42546|building|building|Yorkville|Manhattan
40.781551|-73.979691|42547|building|building|Manhattan Community Board 7|Manhattan
40.781551|-73.960266|42548|highway|highway|Manhattan Community Board 8|Manhattan
40.781559|-73.981377|42549|building|building|Manhattan Community Board 7|Manhattan
40.781559|-73.979935|42550|building|building|Manhattan Community Board 7|Manhattan
40.781559|-73.960861|42551|highway|road||Manhattan
40.781563|-73.983109|42552|building|building|Manhattan Community Board 7|Manhattan
40.781567|-73.953972|42553|place|place|Carnegie Hill|Manhattan
40.781567|-73.952393|42554|building|building|Carnegie Hill|Manhattan
40.781574|-73.983192|42555|building|building|Manhattan Community Board 7|Manhattan
40.781574|-73.975983|42556|building|building|Manhattan Community Board 7|Manhattan
40.781574|-73.956085|42557|place|place|Carnegie Hill|Manhattan
40.781582|-73.958183|42558|place|place|Carnegie Hill|Manhattan
40.781586|-73.983131|42559|building|building|Manhattan Community Board 7|Manhattan
40.78159|-73.958199|42560|place|place|Carnegie Hill|Manhattan
40.781593|-73.979622|42561|shop|shop|Manhattan Community Board 7|Manhattan
40.781593|-73.956116|42562|place|place|Carnegie Hill|Manhattan
40.781601|-73.975792|42563|building|building|Manhattan Community Board 7|Manhattan
40.781605|-73.983223|42564|place|place|Manhattan Community Board 7|Manhattan
40.781605|-73.9562|42565|building|building|Carnegie Hill|Manhattan
40.781609|-73.954781|42566|place|place|Carnegie Hill|Manhattan
40.781612|-73.981262|42567|highway|highway|Manhattan Community Board 7|Manhattan
40.78162|-73.9832|42568|place|place|Manhattan Community Board 7|Manhattan
40.78162|-73.958336|42569|place|place|Carnegie Hill|Manhattan
40.781624|-73.981194|42570|highway|highway|Manhattan Community Board 7|Manhattan
40.781624|-73.954269|42571|building|building|Carnegie Hill|Manhattan
40.781624|-73.952789|42572|building|building|Carnegie Hill|Manhattan
40.781628|-73.950371|42573|building|building|Yorkville|Manhattan
40.781631|-73.954109|42574|building|building|Carnegie Hill|Manhattan
40.781639|-73.98085|42575|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781647|-73.956268|42576|building|building|Carnegie Hill|Manhattan
40.781647|-73.947327|42577|building|building|Yorkville|Manhattan
40.781654|-73.975693|42578|building|building|Manhattan Community Board 7|Manhattan
40.781658|-73.960297|42579|place|place|Carnegie Hill|Manhattan
40.781658|-73.948891|42580|place|place|Yorkville|Manhattan
40.781666|-73.982979|42581|place|place|Manhattan Community Board 7|Manhattan
40.781666|-73.958145|42582|place|place|Carnegie Hill|Manhattan
40.781666|-73.952179|42583|building|building|Carnegie Hill|Manhattan
40.781666|-73.949013|42584|shop|shop|Yorkville|Manhattan
40.78167|-73.981125|42585|highway|highway|Manhattan Community Board 7|Manhattan
40.781673|-73.982964|42586|place|place|Manhattan Community Board 7|Manhattan
40.781673|-73.971992|42587|railway|railway|Manhattan Community Board 7|Manhattan
40.781673|-73.952614|42588|building|building|Carnegie Hill|Manhattan
40.781677|-73.98307|42589|building|building|Manhattan Community Board 7|Manhattan
40.781677|-73.958313|42590|place|place|Carnegie Hill|Manhattan
40.781677|-73.958191|42591|place|place|Carnegie Hill|Manhattan
40.781681|-73.979553|42592|shop|shop|Manhattan Community Board 7|Manhattan
40.781681|-73.94902|42593|place|place|Yorkville|Manhattan
40.781689|-73.98098|42594|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781689|-73.952217|42595|building|building|Carnegie Hill|Manhattan
40.781693|-73.98114|42596|highway|highway|Manhattan Community Board 7|Manhattan
40.781696|-73.975655|42597|building|building|Manhattan Community Board 7|Manhattan
40.781696|-73.951904|42598|building|building|Carnegie Hill|Manhattan
40.7817|-73.979446|42599|leisure|leisure|Manhattan Community Board 7|Manhattan
40.7817|-73.951752|42600|amenity|amenity|Yorkville|Manhattan
40.781708|-73.982903|42601|place|place|Manhattan Community Board 7|Manhattan
40.781708|-73.980957|42602|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781708|-73.954002|42603|building|building|Carnegie Hill|Manhattan
40.781712|-73.982811|42604|building|building|Manhattan Community Board 7|Manhattan
40.781712|-73.971947|42605|railway|railway|Manhattan Community Board 7|Manhattan
40.781712|-73.956078|42606|place|place|Carnegie Hill|Manhattan
40.781715|-73.98307|42607|building|building|Manhattan Community Board 7|Manhattan
40.781715|-73.971855|42608|highway|road||Manhattan
40.781715|-73.958199|42609|place|place|Carnegie Hill|Manhattan
40.781723|-73.981331|42610|building|building|Manhattan Community Board 7|Manhattan
40.781723|-73.969589|42611|man_made|man_made||Manhattan
40.781723|-73.948936|42612|shop|shop|Yorkville|Manhattan
40.781727|-73.979385|42613|building|building|Manhattan Community Board 7|Manhattan
40.781727|-73.979248|42614|place|place|Manhattan Community Board 7|Manhattan
40.781727|-73.953865|42615|place|place|Carnegie Hill|Manhattan
40.781727|-73.947151|42616|building|building|Yorkville|Manhattan
40.781731|-73.981216|42617|shop|shop|Manhattan Community Board 7|Manhattan
40.781731|-73.951424|42618|place|place|Yorkville|Manhattan
40.781731|-73.949043|42619|place|place|Yorkville|Manhattan
40.781734|-73.979057|42620|place|place|Manhattan Community Board 7|Manhattan
40.781742|-73.980865|42621|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781742|-73.949074|42622|place|place|Yorkville|Manhattan
40.781746|-73.95816|42623|place|place|Carnegie Hill|Manhattan
40.781746|-73.949005|42624|place|place|Yorkville|Manhattan
40.781754|-73.979477|42625|leisure|leisure|Manhattan Community Board 7|Manhattan
40.781757|-73.983162|42626|place|place|Manhattan Community Board 7|Manhattan
40.781757|-73.981255|42627|shop|shop|Manhattan Community Board 7|Manhattan
40.781757|-73.954987|42628|building|building|Carnegie Hill|Manhattan
40.781757|-73.951675|42629|amenity|amenity|Yorkville|Manhattan
40.781761|-73.975647|42630|place|place|Manhattan Community Board 7|Manhattan
40.781761|-73.951645|42631|amenity|amenity|Yorkville|Manhattan
40.781769|-73.980957|42632|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781773|-73.983002|42633|place|place|Manhattan Community Board 7|Manhattan
40.781773|-73.956276|42634|building|building|Carnegie Hill|Manhattan
40.781773|-73.956055|42635|place|place|Carnegie Hill|Manhattan
40.781776|-73.975662|42636|place|place|Manhattan Community Board 7|Manhattan
40.78178|-73.981171|42637|shop|shop|Manhattan Community Board 7|Manhattan
40.78178|-73.980881|42638|amenity|amenity|Manhattan Community Board 7|Manhattan
40.78178|-73.975601|42639|place|place|Manhattan Community Board 7|Manhattan
40.78178|-73.948975|42640|shop|shop|Yorkville|Manhattan
40.781784|-73.949051|42641|building|building|Yorkville|Manhattan
40.781788|-73.954041|42642|building|building|Carnegie Hill|Manhattan
40.781803|-73.975533|42643|place|place|Manhattan Community Board 7|Manhattan
40.781807|-73.958237|42644|place|place|Carnegie Hill|Manhattan
40.781811|-73.956245|42645|building|building|Carnegie Hill|Manhattan
